edge_id,from_id,to_id,edge_type_norm,edge_type,status,risk_level,confidence,evidence_text,business_rule,last_updated,next_action,risk_reason,needs_review,text_for_embedding
edge_0061,member_sanguk,member_karthik,REFERENCES,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_karthik | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0061 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_karthik | relation:references | confidence:EXTRACTED
edge_0062,role_domestic_lpo_document_controller,concept_dn,REFERENCES,references,PASS,,EXTRACTED,source_node:role_domestic_lpo_document_controller | target_node:concept_dn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0062 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_domestic_lpo_document_controller | target_node:concept_dn | relation:references | confidence:EXTRACTED
edge_0063,role_domestic_lpo_document_controller,concept_lpo,REFERENCES,references,PASS,,EXTRACTED,source_node:role_domestic_lpo_document_controller | target_node:concept_lpo | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0063 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_domestic_lpo_document_controller | target_node:concept_lpo | relation:references | confidence:EXTRACTED
edge_0064,role_domestic_lpo_document_controller,concept_mtc,REFERENCES,references,PASS,,EXTRACTED,source_node:role_domestic_lpo_document_controller | target_node:concept_mtc | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0064 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_domestic_lpo_document_controller | target_node:concept_mtc | relation:references | confidence:EXTRACTED
edge_0065,role_domestic_lpo_document_controller,concept_packing_list,REFERENCES,references,PASS,,EXTRACTED,source_node:role_domestic_lpo_document_controller | target_node:concept_packing_list | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0065 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_domestic_lpo_document_controller | target_node:concept_packing_list | relation:references | confidence:EXTRACTED
edge_0066,team_role_matrix,role_domestic_lpo_document_controller,REFERENCES,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_domestic_lpo_document_controller | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0066 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_domestic_lpo_document_controller | relation:references | confidence:EXTRACTED
edge_0067,concept_packing_list,concept_mrr,CONCEPTUALLY_RELATED_TO,conceptually_related_to,PASS,,EXTRACTED,source_node:concept_packing_list | target_node:concept_mrr | relation:conceptually_related_to | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0067 | CONCEPTUALLY_RELATED_TO | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_packing_list | target_node:concept_mrr | relation:conceptually_related_to | confidence:EXTRACTED
edge_0068,concept_wh_receipt,concept_lpo,EXECUTES_AGAINST,executes_against,PASS,,REVIEWED,source_node:concept_wh_receipt | target_node:concept_lpo | relation:executes_against | confidence:REVIEWED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0068 | EXECUTES_AGAINST | PASS | REVIEWED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_wh_receipt | target_node:concept_lpo | relation:executes_against | confidence:REVIEWED
edge_0069,member_ken,concept_lpo,SHARES_DATA_WITH,shares_data_with,PASS,,EXTRACTED,source_node:member_ken | target_node:concept_lpo | relation:shares_data_with | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0069 | SHARES_DATA_WITH | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:concept_lpo | relation:shares_data_with | confidence:EXTRACTED
edge_0070,concept_site_receipt,concept_mrr,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_site_receipt | target_node:concept_mrr | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0070 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:concept_mrr | relation:references | confidence:EXTRACTED
edge_0071,member_ken,concept_alphamed_ccu_recovery,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ken | target_node:concept_alphamed_ccu_recovery | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0071 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:concept_alphamed_ccu_recovery | relation:performs | confidence:EXTRACTED
edge_0072,member_ken,concept_mosb_staging,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ken | target_node:concept_mosb_staging | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0072 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:concept_mosb_staging | relation:performs | confidence:EXTRACTED
edge_0073,member_ken,concept_warehouse_management,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ken | target_node:concept_warehouse_management | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0073 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:concept_warehouse_management | relation:performs | confidence:EXTRACTED
edge_0074,member_ken,concept_wh_receipt,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ken | target_node:concept_wh_receipt | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0074 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:concept_wh_receipt | relation:performs | confidence:EXTRACTED
edge_0075,member_ken,member_roldan,SHARES_DATA_WITH,shares_data_with,PASS,,EXTRACTED,source_node:member_ken | target_node:member_roldan | relation:shares_data_with | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0075 | SHARES_DATA_WITH | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:member_roldan | relation:shares_data_with | confidence:EXTRACTED
edge_0076,member_ken,role_warehouse_execution_coordinator,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ken | target_node:role_warehouse_execution_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0076 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ken | target_node:role_warehouse_execution_coordinator | relation:performs | confidence:EXTRACTED
edge_0077,member_sanguk,member_ken,REFERENCES,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_ken | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0077 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_ken | relation:references | confidence:EXTRACTED
edge_0078,role_warehouse_execution_coordinator,concept_warehouse_handling_profile,REFERENCES,references,PASS,,EXTRACTED,source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0078 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED
edge_0079,role_warehouse_execution_coordinator,concept_warehouse_receiving,REFERENCES,references,PASS,,EXTRACTED,source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0079 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
edge_0080,team_role_matrix,role_warehouse_execution_coordinator,REFERENCES,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_warehouse_execution_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0080 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_warehouse_execution_coordinator | relation:references | confidence:EXTRACTED
edge_0081,member_minkyu_cha,concept_invoice_audit,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_invoice_audit | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0081 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_invoice_audit | relation:performs | confidence:EXTRACTED
edge_0082,member_minkyu_cha,concept_jopetwil_marine,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_jopetwil_marine | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0082 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_jopetwil_marine | relation:performs | confidence:EXTRACTED
edge_0083,member_minkyu_cha,concept_material_management,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_material_management | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0083 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_material_management | relation:performs | confidence:EXTRACTED
edge_0084,member_minkyu_cha,role_material_management_coordinator,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:role_material_management_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0084 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:role_material_management_coordinator | relation:performs | confidence:EXTRACTED
edge_0085,member_sanguk,member_minkyu_cha,REFERENCES,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_minkyu_cha | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0085 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_minkyu_cha | relation:references | confidence:EXTRACTED
edge_0086,role_material_management_coordinator,concept_invoice_audit,REFERENCES,references,PASS,,EXTRACTED,source_node:role_material_management_coordinator | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0086 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_material_management_coordinator | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED
edge_0087,team_role_matrix,role_material_management_coordinator,REFERENCES,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_material_management_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0087 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_material_management_coordinator | relation:references | confidence:EXTRACTED
edge_0088,concept_commercial_invoice,concept_invoice_audit,REFERENCES,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_commercial_invoice | target_node:concept_invoice_audit | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",true,"edge_0088 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_commercial_invoice | target_node:concept_invoice_audit | relation:references | confidence:INFERRED"
edge_0089,consolidated_05_invoice_cost,concept_invoice_audit,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_05_invoice_cost | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0089 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_05_invoice_cost | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED
edge_0090,member_roldan,concept_backload,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_backload | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0090 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_backload | relation:performs | confidence:EXTRACTED
edge_0091,member_roldan,concept_pod_grn,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_pod_grn | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0091 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_pod_grn | relation:performs | confidence:EXTRACTED
edge_0092,member_roldan,concept_site_receiving,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0092 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED
edge_0093,member_roldan,concept_tpi_lpo_equipment,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0093 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED
edge_0094,member_roldan,role_site_receiving_coordinator,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0094 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED
edge_0095,member_sanguk,member_roldan,REFERENCES,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0095 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED
edge_0096,role_site_receiving_coordinator,concept_grn,REFERENCES,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0096 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED
edge_0097,role_site_receiving_coordinator,concept_pod,REFERENCES,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0097 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED
edge_0098,role_site_receiving_coordinator,concept_site_receipt,REFERENCES,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0098 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED
edge_0099,team_role_matrix,role_site_receiving_coordinator,REFERENCES,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0099 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED
edge_0100,member_ronnel,concept_vp24_field_work,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0100 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED
edge_0101,member_ronnel,concept_webbing_sling,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0101 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED
edge_0102,member_ronnel,role_field_handling_support,PERFORMS_ROLE,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0102 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED
edge_0103,member_sanguk,member_ronnel,REFERENCES,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0103 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED
edge_0104,role_field_handling_support,concept_lifting_plan,REFERENCES,references,AMBER,AMBER_REVIEW,INFERRED,source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",true,"edge_0104 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED"
edge_0105,team_role_matrix,role_field_handling_support,REFERENCES,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_field_handling_support | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0105 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_field_handling_support | relation:references | confidence:EXTRACTED
