:START_ID(OntologyNode-ID),:END_ID(OntologyNode-ID),:TYPE,id:string,edge_type:string,status:string,risk_level:string,confidence:string,evidence_text:string,business_rule:string,last_updated:datetime,next_action:string,risk_reason:string,from_node_type:string,to_node_type:string,ai_ready:boolean,needs_review:boolean,text_for_embedding:string
member_sanguk,member_ken,REFERENCES,edge_0077,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_ken | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0077 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_ken | relation:references | confidence:EXTRACTED
role_warehouse_execution_coordinator,concept_warehouse_handling_profile,REFERENCES,edge_0078,references,PASS,,EXTRACTED,source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,WarehouseHandlingProfile,true,false,edge_0078 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED
role_warehouse_execution_coordinator,concept_warehouse_receiving,REFERENCES,edge_0079,references,PASS,,EXTRACTED,source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,WarehouseTask,true,false,edge_0079 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_warehouse_execution_coordinator | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
team_role_matrix,role_warehouse_execution_coordinator,REFERENCES,edge_0080,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_warehouse_execution_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0080 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_warehouse_execution_coordinator | relation:references | confidence:EXTRACTED
member_minkyu_cha,concept_invoice_audit,PERFORMS_ROLE,edge_0081,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_invoice_audit | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Invoice,true,false,edge_0081 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_invoice_audit | relation:performs | confidence:EXTRACTED
member_minkyu_cha,concept_jopetwil_marine,PERFORMS_ROLE,edge_0082,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_jopetwil_marine | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,MarineOperation,true,false,edge_0082 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_jopetwil_marine | relation:performs | confidence:EXTRACTED
member_minkyu_cha,concept_material_management,PERFORMS_ROLE,edge_0083,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:concept_material_management | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Document,true,false,edge_0083 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:concept_material_management | relation:performs | confidence:EXTRACTED
member_minkyu_cha,role_material_management_coordinator,PERFORMS_ROLE,edge_0084,performs_role,PASS,,EXTRACTED,source_node:member_minkyu_cha | target_node:role_material_management_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0084 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_minkyu_cha | target_node:role_material_management_coordinator | relation:performs | confidence:EXTRACTED
member_sanguk,member_minkyu_cha,REFERENCES,edge_0085,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_minkyu_cha | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0085 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_minkyu_cha | relation:references | confidence:EXTRACTED
role_material_management_coordinator,concept_invoice_audit,REFERENCES,edge_0086,references,PASS,,EXTRACTED,source_node:role_material_management_coordinator | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,Invoice,true,false,edge_0086 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_material_management_coordinator | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED
team_role_matrix,role_material_management_coordinator,REFERENCES,edge_0087,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_material_management_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0087 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_material_management_coordinator | relation:references | confidence:EXTRACTED
concept_commercial_invoice,concept_invoice_audit,REFERENCES,edge_0088,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_commercial_invoice | target_node:concept_invoice_audit | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",CommercialInvoiceDocument,Invoice,true,true,"edge_0088 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_commercial_invoice | target_node:concept_invoice_audit | relation:references | confidence:INFERRED"
consolidated_05_invoice_cost,concept_invoice_audit,REFERENCES,edge_0089,references,PASS,,EXTRACTED,source_node:consolidated_05_invoice_cost | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Invoice,Invoice,true,false,edge_0089 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_05_invoice_cost | target_node:concept_invoice_audit | relation:references | confidence:EXTRACTED
member_roldan,concept_backload,PERFORMS_ROLE,edge_0090,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_backload | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Document,true,false,edge_0090 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_backload | relation:performs | confidence:EXTRACTED
member_roldan,concept_pod_grn,PERFORMS_ROLE,edge_0091,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_pod_grn | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,SiteReceipt,true,false,edge_0091 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_pod_grn | relation:performs | confidence:EXTRACTED
member_roldan,concept_site_receiving,PERFORMS_ROLE,edge_0092,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,SiteReceipt,true,false,edge_0092 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED
member_roldan,concept_tpi_lpo_equipment,PERFORMS_ROLE,edge_0093,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,InspectionEvent,true,false,edge_0093 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED
member_roldan,role_site_receiving_coordinator,PERFORMS_ROLE,edge_0094,performs_role,PASS,,EXTRACTED,source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0094 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED
member_sanguk,member_roldan,REFERENCES,edge_0095,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0095 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED
role_site_receiving_coordinator,concept_grn,REFERENCES,edge_0096,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,SiteReceipt,true,false,edge_0096 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED
role_site_receiving_coordinator,concept_pod,REFERENCES,edge_0097,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,SiteReceipt,true,false,edge_0097 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED
role_site_receiving_coordinator,concept_site_receipt,REFERENCES,edge_0098,references,PASS,,EXTRACTED,source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,Document,true,false,edge_0098 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED
team_role_matrix,role_site_receiving_coordinator,REFERENCES,edge_0099,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0099 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED
member_ronnel,concept_vp24_field_work,PERFORMS_ROLE,edge_0100,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,MarineOperation,true,false,edge_0100 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED
member_ronnel,concept_webbing_sling,PERFORMS_ROLE,edge_0101,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Document,true,false,edge_0101 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED
member_ronnel,role_field_handling_support,PERFORMS_ROLE,edge_0102,performs_role,PASS,,EXTRACTED,source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0102 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED
member_sanguk,member_ronnel,REFERENCES,edge_0103,references,PASS,,EXTRACTED,source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0103 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED
role_field_handling_support,concept_lifting_plan,REFERENCES,edge_0104,references,AMBER,AMBER_REVIEW,INFERRED,source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",ActorRole,MarineOperation,true,true,"edge_0104 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED"
team_role_matrix,role_field_handling_support,REFERENCES,edge_0105,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_field_handling_support | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0105 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_field_handling_support | relation:references | confidence:EXTRACTED
member_sanguk,concept_role_allocation_matrix,PERFORMS_ROLE,edge_0106,performs_role,PASS,,EXTRACTED,source_node:member_sanguk | target_node:concept_role_allocation_matrix | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Document,true,false,edge_0106 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:concept_role_allocation_matrix | relation:performs | confidence:EXTRACTED
member_sanguk,role_logistics_team_leader,PERFORMS_ROLE,edge_0107,performs_role,PASS,,EXTRACTED,source_node:member_sanguk | target_node:role_logistics_team_leader | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0107 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:role_logistics_team_leader | relation:performs | confidence:EXTRACTED
role_logistics_team_leader,concept_approval_action,REFERENCES,edge_0108,references,PASS,,EXTRACTED,source_node:role_logistics_team_leader | target_node:concept_approval_action | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,ApprovalAction,true,false,edge_0108 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_logistics_team_leader | target_node:concept_approval_action | relation:references | confidence:EXTRACTED
team_role_matrix,role_logistics_team_leader,REFERENCES,edge_0109,references,PASS,,EXTRACTED,source_node:team_role_matrix | target_node:role_logistics_team_leader | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0109 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_logistics_team_leader | relation:references | confidence:EXTRACTED
concept_role_allocation_matrix,concept_e2e_milestone_model,REFERENCES,edge_0110,references,PASS,,EXTRACTED,source_node:concept_role_allocation_matrix | target_node:concept_e2e_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MilestoneEvent,true,false,edge_0110 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_role_allocation_matrix | target_node:concept_e2e_milestone_model | relation:references | confidence:EXTRACTED
concept_confirmed_flow_code,concept_routing_pattern,BOUNDARY_CONSTRAINED_BY,edge_0111,boundary_constrained_by,PASS,,REVIEWED,source_node:concept_confirmed_flow_code | target_node:concept_routing_pattern | relation:boundary_constrained_by | confidence:REVIEWED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,WarehouseHandlingProfile,RoutingPattern,true,false,edge_0111 | BOUNDARY_CONSTRAINED_BY | PASS | REVIEWED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_confirmed_flow_code | target_node:concept_routing_pattern | relation:boundary_constrained_by | confidence:REVIEWED
concept_marine_routing_pattern,concept_routing_pattern,CONCEPTUALLY_RELATED_TO,edge_0112,conceptually_related_to,PASS,,EXTRACTED,source_node:concept_marine_routing_pattern | target_node:concept_routing_pattern | relation:conceptually_related_to | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0112 | CONCEPTUALLY_RELATED_TO | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_routing_pattern | target_node:concept_routing_pattern | relation:conceptually_related_to | confidence:EXTRACTED
concept_role_allocation_matrix,concept_routing_pattern,REFERENCES,edge_0113,references,PASS,,EXTRACTED,source_node:concept_role_allocation_matrix | target_node:concept_routing_pattern | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,RoutingPattern,true,false,edge_0113 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_role_allocation_matrix | target_node:concept_routing_pattern | relation:references | confidence:EXTRACTED
concept_routing_pattern,routing_direct,REFERENCES,edge_0114,references,PASS,,EXTRACTED,source_node:concept_routing_pattern | target_node:routing_direct | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0114 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_routing_pattern | target_node:routing_direct | relation:references | confidence:EXTRACTED
concept_routing_pattern,routing_mixed,REFERENCES,edge_0115,references,PASS,,EXTRACTED,source_node:concept_routing_pattern | target_node:routing_mixed | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0115 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_routing_pattern | target_node:routing_mixed | relation:references | confidence:EXTRACTED
concept_routing_pattern,routing_mosb_direct,REFERENCES,edge_0116,references,PASS,,EXTRACTED,source_node:concept_routing_pattern | target_node:routing_mosb_direct | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0116 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_routing_pattern | target_node:routing_mosb_direct | relation:references | confidence:EXTRACTED
concept_routing_pattern,routing_pre_arrival,REFERENCES,edge_0117,references,PASS,,EXTRACTED,source_node:concept_routing_pattern | target_node:routing_pre_arrival | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0117 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_routing_pattern | target_node:routing_pre_arrival | relation:references | confidence:EXTRACTED
concept_routing_pattern,routing_wh_mosb,REFERENCES,edge_0118,references,PASS,,EXTRACTED,source_node:concept_routing_pattern | target_node:routing_wh_mosb | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,RoutingPattern,RoutingPattern,true,false,edge_0118 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_routing_pattern | target_node:routing_wh_mosb | relation:references | confidence:EXTRACTED
